month,market_code,domain,record_count
2023-10,JP,treatment_regimen_component,13
2023-10,US,treatment_regimen_component,23
2023-11,AU,treatment_regimen_component,3
2023-11,CA,treatment_regimen_component,1
2023-11,CN,treatment_regimen_component,4
2023-11,DE,treatment_regimen_component,16
2023-11,FR,treatment_regimen_component,3
2023-11,JP,treatment_regimen_component,12
2023-11,US,treatment_regimen_component,12
2023-12,AU,treatment_regimen_component,2
2023-12,CN,treatment_regimen_component,5
2023-12,DE,treatment_regimen_component,12
2023-12,FR,treatment_regimen_component,3
2023-12,JP,treatment_regimen_component,9
2023-12,US,treatment_regimen_component,15
2024-01,AU,treatment_regimen_component,2
2024-01,CA,treatment_regimen_component,5
2024-01,CN,treatment_regimen_component,7
2024-01,DE,treatment_regimen_component,17
2024-01,FR,treatment_regimen_component,10
2024-01,JP,treatment_regimen_component,8
2024-01,US,treatment_regimen_component,22
2024-02,CA,treatment_regimen_component,2
2024-02,CN,treatment_regimen_component,8
2024-02,DE,treatment_regimen_component,7
2024-02,FR,treatment_regimen_component,4
2024-02,JP,treatment_regimen_component,11
2024-02,US,treatment_regimen_component,16
2024-03,AU,treatment_regimen_component,4
2024-03,CA,treatment_regimen_component,9
2024-03,CN,treatment_regimen_component,3
2024-03,DE,treatment_regimen_component,15
2024-03,FR,treatment_regimen_component,13
2024-03,JP,treatment_regimen_component,10
2024-03,US,treatment_regimen_component,20
2024-04,AU,treatment_regimen_component,6
2024-04,CN,treatment_regimen_component,4
2024-04,DE,treatment_regimen_component,5
2024-04,FR,treatment_regimen_component,10
2024-04,JP,treatment_regimen_component,6
2024-04,US,treatment_regimen_component,23
2024-05,AU,treatment_regimen_component,5
2024-05,CA,treatment_regimen_component,4
2024-05,CN,treatment_regimen_component,3
2024-05,DE,treatment_regimen_component,11
2024-05,FR,treatment_regimen_component,2
2024-05,JP,treatment_regimen_component,22
2024-05,US,treatment_regimen_component,17
2024-06,AU,treatment_regimen_component,7
2024-06,CA,treatment_regimen_component,5
2024-06,CN,treatment_regimen_component,12
2024-06,DE,treatment_regimen_component,12
2024-06,FR,treatment_regimen_component,10
2024-06,JP,treatment_regimen_component,7
2024-06,US,treatment_regimen_component,24
2024-07,AU,treatment_regimen_component,4
2024-07,CA,treatment_regimen_component,8
2024-07,CN,treatment_regimen_component,9
2024-07,DE,treatment_regimen_component,22
2024-07,FR,treatment_regimen_component,10
2024-07,JP,treatment_regimen_component,8
2024-07,US,treatment_regimen_component,21
2024-08,AU,treatment_regimen_component,1
2024-08,CA,treatment_regimen_component,4
2024-08,CN,treatment_regimen_component,4
2024-08,DE,treatment_regimen_component,4
2024-08,FR,treatment_regimen_component,5
2024-08,JP,treatment_regimen_component,18
2024-08,US,treatment_regimen_component,17
2024-09,AU,treatment_regimen_component,4
2024-09,CA,treatment_regimen_component,3
2024-09,CN,treatment_regimen_component,7
2024-09,DE,treatment_regimen_component,12
2024-09,FR,treatment_regimen_component,11
2024-09,JP,treatment_regimen_component,18
2024-09,US,treatment_regimen_component,15
2024-10,AU,treatment_regimen_component,2
2024-10,CA,treatment_regimen_component,1
2024-10,CN,treatment_regimen_component,10
2024-10,DE,treatment_regimen_component,12
2024-10,FR,treatment_regimen_component,4
2024-10,JP,treatment_regimen_component,6
2024-10,US,treatment_regimen_component,8
2024-11,AU,treatment_regimen_component,4
2024-11,CA,treatment_regimen_component,4
2024-11,CN,treatment_regimen_component,6
2024-11,DE,treatment_regimen_component,9
2024-11,FR,treatment_regimen_component,6
2024-11,JP,treatment_regimen_component,11
2024-11,US,treatment_regimen_component,19
2024-12,AU,treatment_regimen_component,5
2024-12,CA,treatment_regimen_component,1
2024-12,CN,treatment_regimen_component,4
2024-12,DE,treatment_regimen_component,9
2024-12,FR,treatment_regimen_component,1
2024-12,JP,treatment_regimen_component,4
2024-12,US,treatment_regimen_component,8
2025-01,AU,treatment_regimen_component,1
2025-01,DE,treatment_regimen_component,3
2025-01,FR,treatment_regimen_component,2
2025-01,JP,treatment_regimen_component,1
2025-01,US,treatment_regimen_component,4
2025-02,DE,treatment_regimen_component,7
2025-02,JP,treatment_regimen_component,2
2025-02,US,treatment_regimen_component,5
2025-03,AU,treatment_regimen_component,2
2025-03,CA,treatment_regimen_component,4
2025-03,DE,treatment_regimen_component,1
2025-03,FR,treatment_regimen_component,3
2025-03,JP,treatment_regimen_component,2
2025-03,US,treatment_regimen_component,10
2025-04,CA,treatment_regimen_component,3
2025-04,CN,treatment_regimen_component,4
2025-04,DE,treatment_regimen_component,4
2025-04,FR,treatment_regimen_component,3
2025-04,JP,treatment_regimen_component,5
2025-04,US,treatment_regimen_component,2
2025-05,AU,treatment_regimen_component,1
2025-05,CA,treatment_regimen_component,3
2025-05,CN,treatment_regimen_component,2
2025-05,DE,treatment_regimen_component,4
2025-05,FR,treatment_regimen_component,1
2025-05,JP,treatment_regimen_component,4
2025-05,US,treatment_regimen_component,7
2025-06,AU,treatment_regimen_component,1
2025-06,CN,treatment_regimen_component,1
2025-06,FR,treatment_regimen_component,3
2025-06,US,treatment_regimen_component,8
2025-07,AU,treatment_regimen_component,1
2025-07,CA,treatment_regimen_component,1
2025-07,DE,treatment_regimen_component,5
2025-07,FR,treatment_regimen_component,2
2025-07,JP,treatment_regimen_component,3
2025-07,US,treatment_regimen_component,4
2025-08,CA,treatment_regimen_component,2
2025-08,CN,treatment_regimen_component,3
2025-08,DE,treatment_regimen_component,3
2025-08,FR,treatment_regimen_component,2
2025-08,JP,treatment_regimen_component,3
2025-08,US,treatment_regimen_component,3
2025-09,CN,treatment_regimen_component,1
2025-09,DE,treatment_regimen_component,2
2025-09,FR,treatment_regimen_component,2
2025-09,JP,treatment_regimen_component,4
2025-09,US,treatment_regimen_component,1
2025-10,AU,treatment_regimen_component,1
2025-10,CN,treatment_regimen_component,2
2025-10,DE,treatment_regimen_component,2
2025-10,FR,treatment_regimen_component,3
2025-10,JP,treatment_regimen_component,2
2025-10,US,treatment_regimen_component,6
2025-11,AU,treatment_regimen_component,3
2025-11,CA,treatment_regimen_component,2
2025-11,DE,treatment_regimen_component,3
2025-11,JP,treatment_regimen_component,3
2025-11,US,treatment_regimen_component,5
2025-12,AU,treatment_regimen_component,1
2025-12,CA,treatment_regimen_component,1
2025-12,DE,treatment_regimen_component,4
2025-12,JP,treatment_regimen_component,2
2025-12,US,treatment_regimen_component,1
2019-02,AU,prescription_event,2
2019-02,DE,prescription_event,2
2019-02,FR,prescription_event,1
2019-02,JP,prescription_event,5
2019-02,US,prescription_event,7
2019-03,CA,prescription_event,6
2019-03,CN,prescription_event,2
2019-03,DE,prescription_event,5
2019-03,FR,prescription_event,5
2019-03,JP,prescription_event,10
2019-03,US,prescription_event,11
2019-04,AU,prescription_event,2
2019-04,CA,prescription_event,2
2019-04,CN,prescription_event,9
2019-04,DE,prescription_event,8
2019-04,FR,prescription_event,8
2019-04,JP,prescription_event,14
2019-04,US,prescription_event,24
2019-05,AU,prescription_event,3
2019-05,CA,prescription_event,13
2019-05,CN,prescription_event,10
2019-05,DE,prescription_event,8
2019-05,FR,prescription_event,7
2019-05,JP,prescription_event,20
2019-05,US,prescription_event,35
2019-06,AU,prescription_event,1
2019-06,CA,prescription_event,5
2019-06,CN,prescription_event,7
2019-06,DE,prescription_event,19
2019-06,FR,prescription_event,7
2019-06,JP,prescription_event,28
2019-06,US,prescription_event,40
2019-07,AU,prescription_event,3
2019-07,CA,prescription_event,12
2019-07,CN,prescription_event,16
2019-07,DE,prescription_event,25
2019-07,FR,prescription_event,10
2019-07,JP,prescription_event,27
2019-07,US,prescription_event,36
2019-08,AU,prescription_event,3
2019-08,CA,prescription_event,10
2019-08,CN,prescription_event,14
2019-08,DE,prescription_event,32
2019-08,FR,prescription_event,16
2019-08,JP,prescription_event,27
2019-08,US,prescription_event,50
2019-09,AU,prescription_event,6
2019-09,CA,prescription_event,12
2019-09,CN,prescription_event,12
2019-09,DE,prescription_event,40
2019-09,FR,prescription_event,11
2019-09,JP,prescription_event,38
2019-09,US,prescription_event,45
2019-10,AU,prescription_event,8
2019-10,CA,prescription_event,12
2019-10,CN,prescription_event,25
2019-10,DE,prescription_event,30
2019-10,FR,prescription_event,10
2019-10,JP,prescription_event,35
2019-10,US,prescription_event,56
2019-11,AU,prescription_event,4
2019-11,CA,prescription_event,11
2019-11,CN,prescription_event,20
2019-11,DE,prescription_event,33
2019-11,FR,prescription_event,15
2019-11,JP,prescription_event,23
2019-11,US,prescription_event,47
2019-12,AU,prescription_event,9
2019-12,CA,prescription_event,11
2019-12,CN,prescription_event,31
2019-12,DE,prescription_event,59
2019-12,FR,prescription_event,18
2019-12,JP,prescription_event,44
2019-12,US,prescription_event,79
2020-01,AU,prescription_event,10
2020-01,CA,prescription_event,16
2020-01,CN,prescription_event,25
2020-01,DE,prescription_event,57
2020-01,FR,prescription_event,14
2020-01,JP,prescription_event,49
2020-01,US,prescription_event,63
2020-02,AU,prescription_event,12
2020-02,CA,prescription_event,14
2020-02,CN,prescription_event,29
2020-02,DE,prescription_event,46
2020-02,FR,prescription_event,15
2020-02,JP,prescription_event,30
2020-02,US,prescription_event,75
2020-03,AU,prescription_event,11
2020-03,CA,prescription_event,16
2020-03,CN,prescription_event,36
2020-03,DE,prescription_event,48
2020-03,FR,prescription_event,22
2020-03,JP,prescription_event,47
2020-03,US,prescription_event,77
2020-04,AU,prescription_event,8
2020-04,CA,prescription_event,9
2020-04,CN,prescription_event,43
2020-04,DE,prescription_event,36
2020-04,FR,prescription_event,13
2020-04,JP,prescription_event,42
2020-04,US,prescription_event,85
2020-05,AU,prescription_event,11
2020-05,CA,prescription_event,16
2020-05,CN,prescription_event,38
2020-05,DE,prescription_event,45
2020-05,FR,prescription_event,19
2020-05,JP,prescription_event,30
2020-05,US,prescription_event,81
2020-06,AU,prescription_event,11
2020-06,CA,prescription_event,14
2020-06,CN,prescription_event,47
2020-06,DE,prescription_event,49
2020-06,FR,prescription_event,27
2020-06,JP,prescription_event,38
2020-06,US,prescription_event,83
2020-07,AU,prescription_event,20
2020-07,CA,prescription_event,6
2020-07,CN,prescription_event,44
2020-07,DE,prescription_event,35
2020-07,FR,prescription_event,25
2020-07,JP,prescription_event,44
2020-07,US,prescription_event,105
2020-08,AU,prescription_event,11
2020-08,CA,prescription_event,15
2020-08,CN,prescription_event,45
2020-08,DE,prescription_event,57
2020-08,FR,prescription_event,21
2020-08,JP,prescription_event,37
2020-08,US,prescription_event,83
2020-09,AU,prescription_event,27
2020-09,CA,prescription_event,16
2020-09,CN,prescription_event,50
2020-09,DE,prescription_event,45
2020-09,FR,prescription_event,30
2020-09,JP,prescription_event,37
2020-09,US,prescription_event,98
2020-10,AU,prescription_event,17
2020-10,CA,prescription_event,19
2020-10,CN,prescription_event,40
2020-10,DE,prescription_event,55
2020-10,FR,prescription_event,26
2020-10,JP,prescription_event,50
2020-10,US,prescription_event,105
2020-11,AU,prescription_event,20
2020-11,CA,prescription_event,16
2020-11,CN,prescription_event,44
2020-11,DE,prescription_event,47
2020-11,FR,prescription_event,23
2020-11,JP,prescription_event,32
2020-11,US,prescription_event,110
2020-12,AU,prescription_event,8
2020-12,CA,prescription_event,16
2020-12,CN,prescription_event,51
2020-12,DE,prescription_event,46
2020-12,FR,prescription_event,36
2020-12,JP,prescription_event,47
2020-12,US,prescription_event,119
2021-01,AU,prescription_event,21
2021-01,CA,prescription_event,22
2021-01,CN,prescription_event,34
2021-01,DE,prescription_event,53
2021-01,FR,prescription_event,26
2021-01,JP,prescription_event,46
2021-01,US,prescription_event,123
2021-02,AU,prescription_event,18
2021-02,CA,prescription_event,8
2021-02,CN,prescription_event,41
2021-02,DE,prescription_event,40
2021-02,FR,prescription_event,23
2021-02,JP,prescription_event,47
2021-02,US,prescription_event,99
2021-03,AU,prescription_event,16
2021-03,CA,prescription_event,23
2021-03,CN,prescription_event,57
2021-03,DE,prescription_event,39
2021-03,FR,prescription_event,35
2021-03,JP,prescription_event,52
2021-03,US,prescription_event,115
2021-04,AU,prescription_event,22
2021-04,CA,prescription_event,18
2021-04,CN,prescription_event,45
2021-04,DE,prescription_event,45
2021-04,FR,prescription_event,24
2021-04,JP,prescription_event,61
2021-04,US,prescription_event,129
2021-05,AU,prescription_event,22
2021-05,CA,prescription_event,14
2021-05,CN,prescription_event,39
2021-05,DE,prescription_event,45
2021-05,FR,prescription_event,26
2021-05,JP,prescription_event,65
2021-05,US,prescription_event,118
2021-06,AU,prescription_event,14
2021-06,CA,prescription_event,18
2021-06,CN,prescription_event,55
2021-06,DE,prescription_event,42
2021-06,FR,prescription_event,31
2021-06,JP,prescription_event,64
2021-06,US,prescription_event,105
2021-07,AU,prescription_event,12
2021-07,CA,prescription_event,26
2021-07,CN,prescription_event,51
2021-07,DE,prescription_event,47
2021-07,FR,prescription_event,28
2021-07,JP,prescription_event,77
2021-07,US,prescription_event,126
2021-08,AU,prescription_event,18
2021-08,CA,prescription_event,21
2021-08,CN,prescription_event,52
2021-08,DE,prescription_event,48
2021-08,FR,prescription_event,26
2021-08,JP,prescription_event,77
2021-08,US,prescription_event,115
2021-09,AU,prescription_event,21
2021-09,CA,prescription_event,18
2021-09,CN,prescription_event,50
2021-09,DE,prescription_event,44
2021-09,FR,prescription_event,30
2021-09,JP,prescription_event,67
2021-09,US,prescription_event,108
2021-10,AU,prescription_event,19
2021-10,CA,prescription_event,20
2021-10,CN,prescription_event,51
2021-10,DE,prescription_event,43
2021-10,FR,prescription_event,30
2021-10,JP,prescription_event,71
2021-10,US,prescription_event,115
2021-11,AU,prescription_event,16
2021-11,CA,prescription_event,28
2021-11,CN,prescription_event,48
2021-11,DE,prescription_event,52
2021-11,FR,prescription_event,38
2021-11,JP,prescription_event,72
2021-11,US,prescription_event,112
2021-12,AU,prescription_event,20
2021-12,CA,prescription_event,21
2021-12,CN,prescription_event,44
2021-12,DE,prescription_event,57
2021-12,FR,prescription_event,34
2021-12,JP,prescription_event,51
2021-12,US,prescription_event,93
2022-01,AU,prescription_event,12
2022-01,CA,prescription_event,21
2022-01,CN,prescription_event,46
2022-01,DE,prescription_event,45
2022-01,FR,prescription_event,33
2022-01,JP,prescription_event,68
2022-01,US,prescription_event,96
2022-02,AU,prescription_event,18
2022-02,CA,prescription_event,21
2022-02,CN,prescription_event,52
2022-02,DE,prescription_event,61
2022-02,FR,prescription_event,29
2022-02,JP,prescription_event,63
2022-02,US,prescription_event,101
2022-03,AU,prescription_event,21
2022-03,CA,prescription_event,21
2022-03,CN,prescription_event,55
2022-03,DE,prescription_event,64
2022-03,FR,prescription_event,26
2022-03,JP,prescription_event,71
2022-03,US,prescription_event,111
2022-04,AU,prescription_event,12
2022-04,CA,prescription_event,23
2022-04,CN,prescription_event,47
2022-04,DE,prescription_event,57
2022-04,FR,prescription_event,34
2022-04,JP,prescription_event,63
2022-04,US,prescription_event,112
2022-05,AU,prescription_event,9
2022-05,CA,prescription_event,22
2022-05,CN,prescription_event,53
2022-05,DE,prescription_event,62
2022-05,FR,prescription_event,35
2022-05,JP,prescription_event,61
2022-05,US,prescription_event,129
2022-06,AU,prescription_event,17
2022-06,CA,prescription_event,18
2022-06,CN,prescription_event,53
2022-06,DE,prescription_event,73
2022-06,FR,prescription_event,27
2022-06,JP,prescription_event,49
2022-06,US,prescription_event,127
2022-07,AU,prescription_event,13
2022-07,CA,prescription_event,16
2022-07,CN,prescription_event,45
2022-07,DE,prescription_event,87
2022-07,FR,prescription_event,15
2022-07,JP,prescription_event,59
2022-07,US,prescription_event,110
2022-08,AU,prescription_event,15
2022-08,CA,prescription_event,31
2022-08,CN,prescription_event,45
2022-08,DE,prescription_event,73
2022-08,FR,prescription_event,32
2022-08,JP,prescription_event,58
2022-08,US,prescription_event,96
2022-09,AU,prescription_event,10
2022-09,CA,prescription_event,25
2022-09,CN,prescription_event,51
2022-09,DE,prescription_event,67
2022-09,FR,prescription_event,30
2022-09,JP,prescription_event,51
2022-09,US,prescription_event,95
2022-10,AU,prescription_event,18
2022-10,CA,prescription_event,23
2022-10,CN,prescription_event,33
2022-10,DE,prescription_event,77
2022-10,FR,prescription_event,29
2022-10,JP,prescription_event,55
2022-10,US,prescription_event,94
2022-11,AU,prescription_event,17
2022-11,CA,prescription_event,21
2022-11,CN,prescription_event,64
2022-11,DE,prescription_event,79
2022-11,FR,prescription_event,31
2022-11,JP,prescription_event,59
2022-11,US,prescription_event,115
2022-12,AU,prescription_event,8
2022-12,CA,prescription_event,23
2022-12,CN,prescription_event,57
2022-12,DE,prescription_event,63
2022-12,FR,prescription_event,36
2022-12,JP,prescription_event,67
2022-12,US,prescription_event,111
2023-01,AU,prescription_event,16
2023-01,CA,prescription_event,13
2023-01,CN,prescription_event,45
2023-01,DE,prescription_event,77
2023-01,FR,prescription_event,38
2023-01,JP,prescription_event,61
2023-01,US,prescription_event,114
2023-02,AU,prescription_event,13
2023-02,CA,prescription_event,20
2023-02,CN,prescription_event,55
2023-02,DE,prescription_event,74
2023-02,FR,prescription_event,35
2023-02,JP,prescription_event,71
2023-02,US,prescription_event,113
2023-03,AU,prescription_event,15
2023-03,CA,prescription_event,36
2023-03,CN,prescription_event,63
2023-03,DE,prescription_event,64
2023-03,FR,prescription_event,31
2023-03,JP,prescription_event,80
2023-03,US,prescription_event,116
2023-04,AU,prescription_event,18
2023-04,CA,prescription_event,23
2023-04,CN,prescription_event,53
2023-04,DE,prescription_event,77
2023-04,FR,prescription_event,50
2023-04,JP,prescription_event,70
2023-04,US,prescription_event,116
2023-05,AU,prescription_event,18
2023-05,CA,prescription_event,21
2023-05,CN,prescription_event,60
2023-05,DE,prescription_event,67
2023-05,FR,prescription_event,41
2023-05,JP,prescription_event,62
2023-05,US,prescription_event,113
2023-06,AU,prescription_event,15
2023-06,CA,prescription_event,27
2023-06,CN,prescription_event,55
2023-06,DE,prescription_event,83
2023-06,FR,prescription_event,36
2023-06,JP,prescription_event,77
2023-06,US,prescription_event,121
2023-07,AU,prescription_event,15
2023-07,CA,prescription_event,28
2023-07,CN,prescription_event,63
2023-07,DE,prescription_event,64
2023-07,FR,prescription_event,42
2023-07,JP,prescription_event,73
2023-07,US,prescription_event,110
2023-08,AU,prescription_event,29
2023-08,CA,prescription_event,28
2023-08,CN,prescription_event,52
2023-08,DE,prescription_event,87
2023-08,FR,prescription_event,45
2023-08,JP,prescription_event,74
2023-08,US,prescription_event,137
2023-09,AU,prescription_event,15
2023-09,CA,prescription_event,29
2023-09,CN,prescription_event,58
2023-09,DE,prescription_event,61
2023-09,FR,prescription_event,36
2023-09,JP,prescription_event,84
2023-09,US,prescription_event,125
2023-10,AU,prescription_event,22
2023-10,CA,prescription_event,37
2023-10,CN,prescription_event,54
2023-10,DE,prescription_event,73
2023-10,FR,prescription_event,39
2023-10,JP,prescription_event,87
2023-10,US,prescription_event,113
2023-11,AU,prescription_event,26
2023-11,CA,prescription_event,27
2023-11,CN,prescription_event,46
2023-11,DE,prescription_event,81
2023-11,FR,prescription_event,37
2023-11,JP,prescription_event,67
2023-11,US,prescription_event,121
2023-12,AU,prescription_event,16
2023-12,CA,prescription_event,20
2023-12,CN,prescription_event,50
2023-12,DE,prescription_event,91
2023-12,FR,prescription_event,36
2023-12,JP,prescription_event,80
2023-12,US,prescription_event,149
2024-01,AU,prescription_event,21
2024-01,CA,prescription_event,38
2024-01,CN,prescription_event,55
2024-01,DE,prescription_event,76
2024-01,FR,prescription_event,38
2024-01,JP,prescription_event,78
2024-01,US,prescription_event,133
2024-02,AU,prescription_event,27
2024-02,CA,prescription_event,28
2024-02,CN,prescription_event,49
2024-02,DE,prescription_event,53
2024-02,FR,prescription_event,39
2024-02,JP,prescription_event,71
2024-02,US,prescription_event,125
2024-03,AU,prescription_event,16
2024-03,CA,prescription_event,26
2024-03,CN,prescription_event,60
2024-03,DE,prescription_event,90
2024-03,FR,prescription_event,41
2024-03,JP,prescription_event,89
2024-03,US,prescription_event,130
2024-04,AU,prescription_event,21
2024-04,CA,prescription_event,24
2024-04,CN,prescription_event,49
2024-04,DE,prescription_event,71
2024-04,FR,prescription_event,48
2024-04,JP,prescription_event,55
2024-04,US,prescription_event,120
2024-05,AU,prescription_event,26
2024-05,CA,prescription_event,32
2024-05,CN,prescription_event,47
2024-05,DE,prescription_event,78
2024-05,FR,prescription_event,43
2024-05,JP,prescription_event,89
2024-05,US,prescription_event,131
2024-06,AU,prescription_event,26
2024-06,CA,prescription_event,19
2024-06,CN,prescription_event,61
2024-06,DE,prescription_event,82
2024-06,FR,prescription_event,41
2024-06,JP,prescription_event,77
2024-06,US,prescription_event,131
2024-07,AU,prescription_event,22
2024-07,CA,prescription_event,28
2024-07,CN,prescription_event,58
2024-07,DE,prescription_event,102
2024-07,FR,prescription_event,50
2024-07,JP,prescription_event,84
2024-07,US,prescription_event,142
2024-08,AU,prescription_event,26
2024-08,CA,prescription_event,20
2024-08,CN,prescription_event,51
2024-08,DE,prescription_event,73
2024-08,FR,prescription_event,42
2024-08,JP,prescription_event,74
2024-08,US,prescription_event,129
2024-09,AU,prescription_event,23
2024-09,CA,prescription_event,26
2024-09,CN,prescription_event,59
2024-09,DE,prescription_event,75
2024-09,FR,prescription_event,43
2024-09,JP,prescription_event,86
2024-09,US,prescription_event,120
2024-10,AU,prescription_event,25
2024-10,CA,prescription_event,24
2024-10,CN,prescription_event,48
2024-10,DE,prescription_event,93
2024-10,FR,prescription_event,51
2024-10,JP,prescription_event,74
2024-10,US,prescription_event,127
2024-11,AU,prescription_event,23
2024-11,CA,prescription_event,25
2024-11,CN,prescription_event,55
2024-11,DE,prescription_event,61
2024-11,FR,prescription_event,40
2024-11,JP,prescription_event,64
2024-11,US,prescription_event,126
2024-12,AU,prescription_event,27
2024-12,CA,prescription_event,26
2024-12,CN,prescription_event,49
2024-12,DE,prescription_event,66
2024-12,FR,prescription_event,34
2024-12,JP,prescription_event,85
2024-12,US,prescription_event,125
2025-01,AU,prescription_event,22
2025-01,CA,prescription_event,22
2025-01,CN,prescription_event,48
2025-01,DE,prescription_event,68
2025-01,FR,prescription_event,52
2025-01,JP,prescription_event,64
2025-01,US,prescription_event,107
2025-02,AU,prescription_event,21
2025-02,CA,prescription_event,20
2025-02,CN,prescription_event,42
2025-02,DE,prescription_event,59
2025-02,FR,prescription_event,40
2025-02,JP,prescription_event,41
2025-02,US,prescription_event,109
2025-03,AU,prescription_event,28
2025-03,CA,prescription_event,21
2025-03,CN,prescription_event,41
2025-03,DE,prescription_event,53
2025-03,FR,prescription_event,35
2025-03,JP,prescription_event,73
2025-03,US,prescription_event,104
2025-04,AU,prescription_event,20
2025-04,CA,prescription_event,23
2025-04,CN,prescription_event,44
2025-04,DE,prescription_event,51
2025-04,FR,prescription_event,40
2025-04,JP,prescription_event,61
2025-04,US,prescription_event,97
2025-05,AU,prescription_event,19
2025-05,CA,prescription_event,25
2025-05,CN,prescription_event,32
2025-05,DE,prescription_event,40
2025-05,FR,prescription_event,40
2025-05,JP,prescription_event,57
2025-05,US,prescription_event,98
2025-06,AU,prescription_event,18
2025-06,CA,prescription_event,12
2025-06,CN,prescription_event,40
2025-06,DE,prescription_event,48
2025-06,FR,prescription_event,28
2025-06,JP,prescription_event,47
2025-06,US,prescription_event,79
2025-07,AU,prescription_event,20
2025-07,CA,prescription_event,16
2025-07,CN,prescription_event,36
2025-07,DE,prescription_event,49
2025-07,FR,prescription_event,38
2025-07,JP,prescription_event,50
2025-07,US,prescription_event,93
2025-08,AU,prescription_event,16
2025-08,CA,prescription_event,11
2025-08,CN,prescription_event,40
2025-08,DE,prescription_event,44
2025-08,FR,prescription_event,33
2025-08,JP,prescription_event,45
2025-08,US,prescription_event,83
2025-09,AU,prescription_event,15
2025-09,CA,prescription_event,12
2025-09,CN,prescription_event,25
2025-09,DE,prescription_event,39
2025-09,FR,prescription_event,28
2025-09,JP,prescription_event,43
2025-09,US,prescription_event,75
2025-10,AU,prescription_event,13
2025-10,CA,prescription_event,10
2025-10,CN,prescription_event,38
2025-10,DE,prescription_event,47
2025-10,FR,prescription_event,37
2025-10,JP,prescription_event,43
2025-10,US,prescription_event,75
2025-11,AU,prescription_event,20
2025-11,CA,prescription_event,14
2025-11,CN,prescription_event,23
2025-11,DE,prescription_event,34
2025-11,FR,prescription_event,23
2025-11,JP,prescription_event,43
2025-11,US,prescription_event,62
2025-12,AU,prescription_event,13
2025-12,CA,prescription_event,10
2025-12,CN,prescription_event,25
2025-12,DE,prescription_event,20
2025-12,FR,prescription_event,14
2025-12,JP,prescription_event,26
2025-12,US,prescription_event,56
2019-03,JP,adverse_event,2
2019-06,CN,adverse_event,1
2019-06,DE,adverse_event,1
2019-06,FR,adverse_event,1
2019-06,JP,adverse_event,1
2019-06,US,adverse_event,1
2019-07,JP,adverse_event,1
2019-07,US,adverse_event,1
2019-08,CA,adverse_event,1
2019-08,CN,adverse_event,1
2019-08,FR,adverse_event,1
2019-08,US,adverse_event,1
2019-10,AU,adverse_event,1
2019-10,CA,adverse_event,1
2019-10,DE,adverse_event,1
2019-11,JP,adverse_event,1
2019-11,US,adverse_event,2
2019-12,CN,adverse_event,3
2019-12,DE,adverse_event,1
2019-12,FR,adverse_event,1
2019-12,US,adverse_event,1
2020-01,FR,adverse_event,2
2020-01,JP,adverse_event,1
2020-01,US,adverse_event,1
2020-02,US,adverse_event,2
2020-03,AU,adverse_event,1
2020-03,CN,adverse_event,1
2020-03,DE,adverse_event,1
2020-03,FR,adverse_event,1
2020-03,JP,adverse_event,2
2020-03,US,adverse_event,2
2020-04,DE,adverse_event,2
2020-04,US,adverse_event,2
2020-05,CN,adverse_event,1
2020-05,FR,adverse_event,1
2020-06,CA,adverse_event,1
2020-06,FR,adverse_event,2
2020-06,US,adverse_event,6
2020-07,CN,adverse_event,2
2020-07,US,adverse_event,2
2020-08,CA,adverse_event,1
2020-08,DE,adverse_event,1
2020-09,DE,adverse_event,3
2020-09,US,adverse_event,1
2020-10,CN,adverse_event,1
2020-10,US,adverse_event,3
2020-11,DE,adverse_event,2
2020-11,JP,adverse_event,1
2020-12,CN,adverse_event,1
2020-12,JP,adverse_event,2
2021-01,AU,adverse_event,1
2021-01,US,adverse_event,3
2021-02,FR,adverse_event,1
2021-02,US,adverse_event,1
2021-03,DE,adverse_event,2
2021-03,US,adverse_event,1
2021-04,JP,adverse_event,1
2021-04,US,adverse_event,4
2021-05,CN,adverse_event,1
2021-05,FR,adverse_event,1
2021-05,JP,adverse_event,1
2021-06,AU,adverse_event,1
2021-06,CN,adverse_event,1
2021-06,DE,adverse_event,1
2021-06,FR,adverse_event,3
2021-06,JP,adverse_event,1
2021-06,US,adverse_event,1
2021-07,CN,adverse_event,1
2021-07,DE,adverse_event,1
2021-07,JP,adverse_event,1
2021-08,DE,adverse_event,1
2021-08,JP,adverse_event,2
2021-08,US,adverse_event,3
2021-09,CN,adverse_event,2
2021-09,DE,adverse_event,1
2021-09,US,adverse_event,2
2021-10,CA,adverse_event,1
2021-10,DE,adverse_event,2
2021-10,JP,adverse_event,2
2021-10,US,adverse_event,3
2021-11,DE,adverse_event,2
2021-11,FR,adverse_event,1
2021-11,JP,adverse_event,1
2021-11,US,adverse_event,2
2021-12,JP,adverse_event,1
2022-01,AU,adverse_event,1
2022-01,CN,adverse_event,1
2022-01,DE,adverse_event,1
2022-01,FR,adverse_event,1
2022-01,JP,adverse_event,1
2022-01,US,adverse_event,3
2022-02,CN,adverse_event,1
2022-02,DE,adverse_event,1
2022-02,JP,adverse_event,1
2022-02,US,adverse_event,2
2022-03,CA,adverse_event,2
2022-03,DE,adverse_event,2
2022-03,FR,adverse_event,1
2022-03,US,adverse_event,1
2022-04,CN,adverse_event,3
2022-04,DE,adverse_event,2
2022-04,FR,adverse_event,1
2022-04,JP,adverse_event,1
