pathway,pathway_label,segment_dimension,segment_value,window_days,market_depth_context,n,eligible_n,eligible_observed_n,eligible_proxy_n,eligibility_uncertain_n,evaluable_eligible_n,censored_before_window_n,initiated_n,eligible_but_not_initiated_n,initiation_rate,treatment_gap,wilson_95_lower,wilson_95_upper,non_intensified_n,non_intensified_rate,follow_up_adequacy,missingness_rate,confidence_category,actionability,conclusion_type,initiation_event_type
active_surveillance,Active surveillance uptake,active_surveillance_status,exited,60,mixed,465,465,465,0,0,465,0,465,0,1.0,0.0,0.9918061878468121,0.9999999999999998,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,exited,90,mixed,465,465,465,0,0,465,0,465,0,1.0,0.0,0.9918061878468121,0.9999999999999998,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,not_started,30,mixed,3317,1629,1629,0,0,1629,0,0,1629,0.0,1.0,0.0,0.002352708309244448,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,not_started,60,mixed,3317,1629,1629,0,0,1629,0,0,1629,0.0,1.0,0.0,0.002352708309244448,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,not_started,90,mixed,3317,1629,1629,0,0,1629,0,0,1629,0.0,1.0,0.0,0.002352708309244448,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,academic_oncology,30,mixed,951,647,647,0,0,647,0,107,540,0.16537867078825347,0.8346213292117466,0.13874230664452986,0.19596524739012317,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,academic_oncology,60,mixed,951,647,647,0,0,647,0,306,341,0.47295208655332305,0.527047913446677,0.4347537505700248,0.5114697237745777,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,academic_oncology,90,mixed,951,647,647,0,0,647,0,306,341,0.47295208655332305,0.527047913446677,0.4347537505700248,0.5114697237745777,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_oncology,30,deep,481,339,339,0,0,339,0,60,279,0.17699115044247787,0.8230088495575221,0.14004816433906936,0.2211728776815023,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_oncology,60,deep,481,339,339,0,0,339,0,163,176,0.4808259587020649,0.5191740412979351,0.42815205313417487,0.5339295612323431,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_oncology,90,deep,481,339,339,0,0,339,0,163,176,0.4808259587020649,0.5191740412979351,0.42815205313417487,0.5339295612323431,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_urology,30,mixed,2712,1794,1794,0,0,1794,0,355,1439,0.1978818283166109,0.8021181716833891,0.1800997737442085,0.21695500572023374,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_urology,60,mixed,2712,1794,1794,0,0,1794,0,935,859,0.5211817168338907,0.4788182831661093,0.49804447772479865,0.5442284344160707,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,community_urology,90,mixed,2712,1794,1794,0,0,1794,0,935,859,0.5211817168338907,0.4788182831661093,0.49804447772479865,0.5442284344160707,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,mixed_pathway,30,mixed,911,587,587,0,0,587,0,112,475,0.19080068143100512,0.8091993185689949,0.1610634790190854,0.22455865726921925,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,mixed_pathway,60,mixed,911,587,587,0,0,587,0,334,253,0.5689948892674617,0.43100511073253833,0.5286122426220805,0.6084803385367274,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,care_setting,mixed_pathway,90,mixed,911,587,587,0,0,587,0,334,253,0.5689948892674617,0.43100511073253833,0.5286122426220805,0.6084803385367274,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,provider_specialty,urology,30,mixed,5055,3367,3367,0,0,3367,0,634,2733,0.18829818829818828,0.8117018117018118,0.1754506382176543,0.20185620408546665,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,provider_specialty,urology,60,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,provider_specialty,urology,90,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,academic,30,mixed,951,647,647,0,0,647,0,107,540,0.16537867078825347,0.8346213292117466,0.13874230664452986,0.19596524739012317,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,academic,60,mixed,951,647,647,0,0,647,0,306,341,0.47295208655332305,0.527047913446677,0.4347537505700248,0.5114697237745777,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,academic,90,mixed,951,647,647,0,0,647,0,306,341,0.47295208655332305,0.527047913446677,0.4347537505700248,0.5114697237745777,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,community,30,mixed,3193,2133,2133,0,0,2133,0,415,1718,0.1945616502578528,0.8054383497421472,0.17831704321413355,0.21190448747864216,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,community,60,mixed,3193,2133,2133,0,0,2133,0,1098,1035,0.5147679324894515,0.4852320675105485,0.49355041767070396,0.5359323479212801,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,community,90,mixed,3193,2133,2133,0,0,2133,0,1098,1035,0.5147679324894515,0.4852320675105485,0.49355041767070396,0.5359323479212801,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,mixed_or_other,30,mixed,911,587,587,0,0,587,0,112,475,0.19080068143100512,0.8091993185689949,0.1610634790190854,0.22455865726921925,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,mixed_or_other,60,mixed,911,587,587,0,0,587,0,334,253,0.5689948892674617,0.43100511073253833,0.5286122426220805,0.6084803385367274,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,academic_vs_community,mixed_or_other,90,mixed,911,587,587,0,0,587,0,334,253,0.5689948892674617,0.43100511073253833,0.5286122426220805,0.6084803385367274,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,65-74,30,mixed,2262,1556,1556,0,0,1556,0,285,1271,0.18316195372750643,0.8168380462724936,0.16473082473203363,0.2031537091847436,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,65-74,60,mixed,2262,1556,1556,0,0,1556,0,796,760,0.5115681233933161,0.48843187660668386,0.4867328846272295,0.5363463818829083,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,65-74,90,mixed,2262,1556,1556,0,0,1556,0,796,760,0.5115681233933161,0.48843187660668386,0.4867328846272295,0.5363463818829083,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,75-84,30,mixed,1256,875,875,0,0,875,0,167,708,0.19085714285714286,0.8091428571428572,0.16619165177714024,0.21822528979685907,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,75-84,60,mixed,1256,875,875,0,0,875,0,468,407,0.5348571428571428,0.4651428571428572,0.5017272937622622,0.5676822562635898,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,75-84,90,mixed,1256,875,875,0,0,875,0,468,407,0.5348571428571428,0.4651428571428572,0.5017272937622622,0.5676822562635898,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,85+,30,mixed,169,34,34,0,0,34,0,4,30,0.11764705882352941,0.8823529411764706,0.04671370973436122,0.26621174796298774,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,85+,60,mixed,169,34,34,0,0,34,0,16,18,0.47058823529411764,0.5294117647058824,0.31451251633111366,0.6326355957994516,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,85+,90,mixed,169,34,34,0,0,34,0,16,18,0.47058823529411764,0.5294117647058824,0.31451251633111366,0.6326355957994516,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,<65,30,mixed,1368,902,902,0,0,902,0,178,724,0.1973392461197339,0.8026607538802661,0.17267296999420378,0.22457264115900438,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,<65,60,mixed,1368,902,902,0,0,902,0,458,444,0.5077605321507761,0.4922394678492239,0.47517036027331877,0.5402848804663426,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,age_band,<65,90,mixed,1368,902,902,0,0,902,0,458,444,0.5077605321507761,0.4922394678492239,0.47517036027331877,0.5402848804663426,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,0-1,30,mixed,2440,1636,1636,0,0,1636,0,295,1341,0.18031784841075796,0.8196821515892421,0.1624437983891079,0.199689714994136,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,0-1,60,mixed,2440,1636,1636,0,0,1636,0,843,793,0.5152811735941321,0.48471882640586794,0.49105610955882345,0.5394346402794538,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,0-1,90,mixed,2440,1636,1636,0,0,1636,0,843,793,0.5152811735941321,0.48471882640586794,0.49105610955882345,0.5394346402794538,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,2-3,30,mixed,2064,1375,1375,0,0,1375,0,273,1102,0.19854545454545455,0.8014545454545454,0.17831296162589394,0.22045771660139485,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,2-3,60,mixed,2064,1375,1375,0,0,1375,0,711,664,0.517090909090909,0.48290909090909095,0.49066687912930645,0.5434197048553948,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,2-3,90,mixed,2064,1375,1375,0,0,1375,0,711,664,0.517090909090909,0.48290909090909095,0.49066687912930645,0.5434197048553948,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,4+,30,mixed,551,356,356,0,0,356,0,66,290,0.1853932584269663,0.8146067415730337,0.14845840338399074,0.22904547610076031,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,4+,60,mixed,551,356,356,0,0,356,0,184,172,0.5168539325842697,0.4831460674157303,0.4650411457239424,0.5683068607322318,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,comorbidity_band,4+,90,mixed,551,356,356,0,0,356,0,184,172,0.5168539325842697,0.4831460674157303,0.4650411457239424,0.5683068607322318,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,metastatic_site,not_applicable,30,mixed,5055,3367,3367,0,0,3367,0,634,2733,0.18829818829818828,0.8117018117018118,0.1754506382176543,0.20185620408546665,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,metastatic_site,not_applicable,60,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,metastatic_site,not_applicable,90,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2019-2020,30,mixed,1719,1133,1133,0,0,1133,0,198,935,0.17475728155339806,0.8252427184466019,0.1537532906017229,0.19795938423353995,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2019-2020,60,mixed,1719,1133,1133,0,0,1133,0,566,567,0.499558693733451,0.5004413062665489,0.47049481012743627,0.5286255598519872,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2019-2020,90,mixed,1719,1133,1133,0,0,1133,0,566,567,0.499558693733451,0.5004413062665489,0.47049481012743627,0.5286255598519872,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2021-2022,30,mixed,1768,1155,1155,0,0,1155,0,227,928,0.19653679653679654,0.8034632034632034,0.1746410537665681,0.22044452134568196,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2021-2022,60,mixed,1768,1155,1155,0,0,1155,0,621,534,0.5376623376623376,0.4623376623376624,0.5088308310521805,0.5662441403675544,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2021-2022,90,mixed,1768,1155,1155,0,0,1155,0,621,534,0.5376623376623376,0.4623376623376624,0.5088308310521805,0.5662441403675544,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2023-2024,30,mixed,1568,1079,1079,0,0,1079,0,209,870,0.1936978683966636,0.8063021316033364,0.17122063449633454,0.21834844005713658,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2023-2024,60,mixed,1568,1079,1079,0,0,1079,0,551,528,0.5106580166821131,0.4893419833178869,0.48084565074152397,0.540394759674921,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,calendar_period,2023-2024,90,mixed,1568,1079,1079,0,0,1079,0,551,528,0.5106580166821131,0.4893419833178869,0.48084565074152397,0.540394759674921,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,prior_treatment_status,no_prior_treatment_observed,30,mixed,5055,3367,3367,0,0,3367,0,634,2733,0.18829818829818828,0.8117018117018118,0.1754506382176543,0.20185620408546665,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,prior_treatment_status,no_prior_treatment_observed,60,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,prior_treatment_status,no_prior_treatment_observed,90,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
